Cohort,PrawnID,GAV,Age,Class,FamID,IntFamID
201602,201602_142_005_H6_G,0,pond,offspring,B3_011,30
201602,201602BR087,1.82,broodstock,father,B3_011,30
201602,201602_141_001_F11_G,3.08,pond,offspring,B3_011,30
201602,201602_141_001_A2_G,3.11,pond,offspring,B3_011,30
201602,201602_141_001_C12_G,3.15,pond,offspring,B3_011,30
201602,201602_142_005_B7_G,3.91,pond,offspring,B3_011,30
201602,201602_142_005_A7_G,4.12,pond,offspring,B3_011,30
201602,201602_142_005_F12_G,4.12,pond,offspring,B3_011,30
201602,201602_142_005_B8_G,4.15,pond,offspring,B3_011,30
201602,201602_142_005_B12_G,4.17,pond,offspring,B3_011,30
201602,201602_142_005_E11_G,4.29,pond,offspring,B3_011,30
201602,201602_142_005_E3_G,7.08,pond,offspring,B3_011,30
201602,201602_142_005_E12_G,7.23,pond,offspring,B3_011,30
201604,201604BR429,0,broodstock,mother,B2_013,31
201604,201604_135_001_D5_G,0,pond,offspring,B2_013,31
201604,201604_135_001_D6_G,0,pond,offspring,B2_013,31
201604,201604_135_001_H2_G,0,pond,offspring,B2_013,31
201604,201604_135_001_H5_G,0,pond,offspring,B2_013,31
201604,201604_136_001_A5_G,0,pond,offspring,B2_013,31
201604,201604_136_001_B10_G,0,pond,offspring,B2_013,31
201604,201604_136_001_D4_G,3.19,pond,offspring,B2_013,31
201604,201604_136_001_H8_G,3.48,pond,offspring,B2_013,31
201604,201604_136_001_C11_G,3.58,pond,offspring,B2_013,31
201604,201604_136_001_B4_G,3.65,pond,offspring,B2_013,31
201604,201604_135_001_B6_G,3.72,pond,offspring,B2_013,31
201604,201604_135_001_G10_G,3.99,pond,offspring,B2_013,31
201604,201604_136_001_D5_G,4,pond,offspring,B2_013,31
201604,201604_136_001_D7_G,4.16,pond,offspring,B2_013,31
201604,201604_136_001_E1_G,5.37,pond,offspring,B2_013,31
201604,201604BR323,5.47,broodstock,father,B2_013,31
201604,201604_135_001_E12_G,5.6,pond,offspring,B2_013,31
201604,201604_135_001_F12_G,6.4,pond,offspring,B2_013,31
201604,201604_135_001_H4_G,0,pond,offspring,B2_015,32
201604,201604_136_001_C4_G,0,pond,offspring,B2_015,32
201604,201604_136_001_F8_G,0,pond,offspring,B2_015,32
201604,201604_136_001_H7_G,0,pond,offspring,B2_015,32
201604,201604_135_001_F11_G,3.07,pond,offspring,B2_015,32
201604,201604_136_001_E11_G,3.18,pond,offspring,B2_015,32
201604,201604_136_001_H9_G,3.25,pond,offspring,B2_015,32
201604,201604BR099,3.51,broodstock,mother,B2_015,32
201604,201604_135_001_F6_G,3.93,pond,offspring,B2_015,32
201604,201604_136_001_H6_G,4.83,pond,offspring,B2_015,32
201604,201604_136_001_C3_G,4.9,pond,offspring,B2_015,32
201604,201604_136_001_E8_G,5.24,pond,offspring,B2_015,32
201604,201604BR336,5.39,broodstock,father,B2_015,32
201604,201604_136_001_B3_G,5.74,pond,offspring,B2_015,32
201604,201604_136_001_B5_G,7.43,pond,offspring,B2_015,32
201604,201604_136_001_G8_G,#N/A,pond,offspring,B2_015,32
201602,201602_141_001_H11_G,0,pond,offspring,B3_007,33
201602,201602_141_001_H8_G,0,pond,offspring,B3_007,33
201602,201602BR105,1.39,broodstock,father,B3_007,33
201602,201602BR040,1.46,broodstock,mother,B3_007,33
201602,201602_141_001_B12_G,3.15,pond,offspring,B3_007,33
201604,201604BR142,0,broodstock,father,B2_003,34
201604,201604BR049,0,broodstock,mother,B2_003,34
201604,201604_135_001_A5_G,0,pond,offspring,B2_003,34
201604,201604_135_001_C7_G,0,pond,offspring,B2_003,34
201604,201604_136_001_D12_G,0,pond,offspring,B2_003,34
201604,201604_135_001_B8_G,2.58,pond,offspring,B2_003,34
201604,201604_135_001_A11_G,2.81,pond,offspring,B2_003,34
201604,201604_136_001_F10_G,3.07,pond,offspring,B2_003,34
201604,201604_136_001_D1_G,3.35,pond,offspring,B2_003,34
201604,201604_136_001_C9_G,3.64,pond,offspring,B2_003,34
201604,201604_136_001_D6_G,3.81,pond,offspring,B2_003,34
201604,201604_136_001_D9_G,3.83,pond,offspring,B2_003,34
201604,201604_135_001_E8_G,3.83,pond,offspring,B2_003,34
201604,201604_135_001_D11_G,4.31,pond,offspring,B2_003,34
201602,201604_136_001_E5_G,5.17,pond,offspring,B2_003,34
201602,201602_141_001_A9_G,0,pond,offspring,B3_016,35
201602,201602_141_001_B1_G,0,pond,offspring,B3_016,35
201602,201602_141_001_B5_G,0,pond,offspring,B3_016,35
201602,201602_141_001_C9_G,0,pond,offspring,B3_016,35
201602,201602_141_001_F7_G,0,pond,offspring,B3_016,35
201602,201602_142_005_A3_G,0,pond,offspring,B3_016,35
201602,201602_142_005_A5_G,0,pond,offspring,B3_016,35
201602,201602_142_005_B5_G,0,pond,offspring,B3_016,35
201602,201602_142_005_E9_G,0,pond,offspring,B3_016,35
201602,201602_142_005_F1_G,0,pond,offspring,B3_016,35
201602,201602_142_005_H8_G,0,pond,offspring,B3_016,35
201602,201602BR096,1.7,broodstock,father,B3_016,35
201602,201602BR075,2.43,broodstock,mother,B3_016,35
201602,201602_141_001_C2_G,3.09,pond,offspring,B3_016,35
201602,201602_142_005_F9_G,3.71,pond,offspring,B3_016,35
201602,201602_141_001_D10_G,0,pond,offspring,B3_019,36
201602,201602_142_005_H3_G,0,pond,offspring,B3_019,36
201602,201602BR085,1.31,broodstock,mother,B3_019,36
201602,201602BR020,NA,broodstock,father,B3_019,36
201602,201602_141_001_E10_G,0,pond,offspring,B3_004,37
201602,201602BR093,1.73,broodstock,father,B3_004,37
201602,201602BR036,2.76,broodstock,mother,B3_004,37
201602,201604_136_001_B12_G,0,pond,offspring,B2_020,38
201604,201604_136_001_A3_G,0,pond,offspring,B2_020,38
201604,201604_135_001_B9_G,3.26,pond,offspring,B2_020,38
201604,201604BR103,3.41,broodstock,mother,B2_020,38
201604,201604_136_001_H11_G,3.66,pond,offspring,B2_020,38
201604,201604_136_001_H5_G,4.3,pond,offspring,B2_020,38
201604,201604BR261,NA,broodstock,father,B2_020,38
201604,201604_135_001_F5_G,0,pond,offspring,B2_018,39
201604,201604BR457,2.28,broodstock,mother,B2_018,39
201604,201604BR376,3.34,broodstock,father,B2_018,39
201604,201604_136_001_A7_G,0,pond,offspring,B2_011,40
201604,201604BR003,3.03,broodstock,mother,B2_011,40
201604,201604BR277,3.38,broodstock,father,B2_011,40
201604,201604_135_001_C2_G,4.17,pond,offspring,B2_011,40
201604,201604_135_001_D12_G,4.35,pond,offspring,B2_011,40
201602,201602_142_005_E1_G,0,pond,offspring,B3_008,41
201602,201602BR093,1.73,broodstock,father,B3_008,41
201602,201602BR054,2.22,broodstock,mother,B3_008,41
201602,201602BR110,0,broodstock,father,B3_009,42
201602,201602_141_001_A5_G,0,pond,offspring,B3_009,42
201602,201602_141_001_B4_G,0,pond,offspring,B3_009,42
201602,201602_141_001_E12_G,0,pond,offspring,B3_009,42
201602,201602BR054,2.22,broodstock,mother,B3_009,42
201602,201602_141_001_G3_G,3.16,pond,offspring,B3_009,42
201604,201604_135_001_E11_G,3.59,pond,offspring,B2_005,43
201604,201604BR189,3.85,broodstock,father,B2_005,43
201604,201604BR085,3.97,broodstock,mother,B2_005,43
201604,201604_136_001_E6_G,4.06,pond,offspring,B2_005,43
201604,201604_135_001_G6_G,0,pond,offspring,B2_019,44
201604,201604BR247,3.16,broodstock,father,B2_019,44
201604,201604_135_001_D9_G,3.48,pond,offspring,B2_019,44
201604,201604_136_001_G11_G,6.3,pond,offspring,B2_019,44
201604,201604BR474,NA,broodstock,mother,B2_019,44
201602,201602_141_001_C7_G,0,pond,offspring,B3_005,45
201602,201602_141_001_D12_G,0,pond,offspring,B3_005,45
201602,201602_141_001_E5_G,0,pond,offspring,B3_005,45
201602,201602_142_005_D4_G,0,pond,offspring,B3_005,45
201602,201602_142_005_E6_G,0,pond,offspring,B3_005,45
201602,201602_142_005_F10_G,0,pond,offspring,B3_005,45
201602,201602BR036,2.76,broodstock,mother,B3_005,45
201602,201602BR125,NA,broodstock,father,B3_005,45
201604,201604_135_001_F4_G,0,pond,offspring,B2_004,46
201604,201604BR021,3.01,broodstock,mother,B2_004,46
201604,201604BR170,3.94,broodstock,father,B2_004,46
201602,201602BR026,0,broodstock,mother,B3_001,47
201602,201602_141_001_A6_G,0,pond,offspring,B3_001,47
201602,201602_141_001_B10_G,0,pond,offspring,B3_001,47
201602,201602_141_001_C10_G,0,pond,offspring,B3_001,47
201602,201602_141_001_D3_G,0,pond,offspring,B3_001,47
201602,201602_142_005_B1_G,0,pond,offspring,B3_001,47
201602,201602_142_005_D5_G,0,pond,offspring,B3_001,47
201602,201602_142_005_G10_G,0,pond,offspring,B3_001,47
201602,201602_142_005_H1_G,0,pond,offspring,B3_001,47
201602,201602_141_001_H6_G,3.14,pond,offspring,B3_001,47
201602,201602_141_001_A12_G,3.15,pond,offspring,B3_001,47
201602,201602_141_001_G6_G,3.17,pond,offspring,B3_001,47
201602,201602BR113,NA,broodstock,father,B3_001,47
201602,201602_142_005_B10_G,0,pond,offspring,B3_003,48
201602,201602_142_005_H11_G,0,pond,offspring,B3_003,48
201602,201602BR035,1.84,broodstock,mother,B3_003,48
201602,201602BR102,3.57,broodstock,father,B3_003,48
201602,201602BR104,0,broodstock,father,B3_015,49
201602,201602_141_001_B2_G,0,pond,offspring,B3_015,49
201602,201602_141_001_E3_G,0,pond,offspring,B3_015,49
201602,201602BR069,2.2,broodstock,mother,B3_015,49
201604,201602BR127,0,broodstock,father,B3_029,50
201604,201602_141_001_F8_G,0,pond,offspring,B3_029,50
201604,201602BR018,NA,broodstock,mother,B3_029,50
201604,201604_135_001_C5_G,0,pond,offspring,B2_016,51
201604,201604_135_001_A6_G,3.02,pond,offspring,B2_016,51
201604,201604_136_001_A12_G,3.45,pond,offspring,B2_016,51
201604,201604BR071,3.5,broodstock,mother,B2_016,51
201604,201604_136_001_F12_G,3.52,pond,offspring,B2_016,51
201604,201604BR359,4.35,broodstock,father,B2_016,51
201604,201604BR062,3.06,broodstock,mother,B2_002,52
201604,201604_135_001_D10_G,3.07,pond,offspring,B2_002,52
201604,201604_135_001_G8_G,3.27,pond,offspring,B2_002,52
201604,201604BR133,3.9,broodstock,father,B2_002,52
201604,201604_136_001_D8_G,3.99,pond,offspring,B2_002,52
201604,201604_135_001_D4_G,0,pond,offspring,B2_009,53
201604,201604_135_001_A7_G,2.96,pond,offspring,B2_009,53
201604,201604BR231,3.15,broodstock,father,B2_009,53
201604,201604_135_001_E1_G,3.46,pond,offspring,B2_009,53
201604,201604_135_001_C12_G,3.91,pond,offspring,B2_009,53
201604,201604BR074,4.09,broodstock,mother,B2_009,53
201604,201604_136_001_B6_G,7.28,pond,offspring,B2_009,53
201602,201602_141_001_A11_G,0,pond,offspring,B3_017,54
201602,201602_142_005_D8_G,0,pond,offspring,B3_017,54
201602,201602_142_005_E7_G,0,pond,offspring,B3_017,54
201602,201602_142_005_E8_G,0,pond,offspring,B3_017,54
201602,201602BR075,2.43,broodstock,mother,B3_017,54
201602,201602BR102,3.57,broodstock,father,B3_017,54
201602,201602BR055,1.63,broodstock,mother,B3_010,55
201602,201602BR109,NA,broodstock,father,B3_010,55
201604,201604BR119,4,broodstock,mother,B2_008,56
201604,201604BR223,NA,broodstock,father,B2_008,56
201604,201604BR427,0,broodstock,mother,B2_012,57
201604,201604BR322,5.98,broodstock,father,B2_012,57
201602,201602_141_001_A7_G,0,pond,offspring,B3_014,58
201602,201602_141_001_F1_G,0,pond,offspring,B3_014,58
201602,201602BR105,1.39,broodstock,father,B3_014,58
201602,201602_141_001_H5_G,3.14,pond,offspring,B3_014,58
201602,201602BR066,3.32,broodstock,mother,B3_014,58
201602,201602BR096,1.7,broodstock,father,B3_006,59
201602,201602BR039,2.98,broodstock,mother,B3_006,59
201604,201602BR031,0,broodstock,mother,B3_023,60
201604,201602_141_001_A4_G,0,pond,offspring,B3_023,60
201604,201602_141_001_D2_G,0,pond,offspring,B3_023,60
201604,201602_141_001_G5_G,0,pond,offspring,B3_023,60
201604,201602_142_005_A9_G,0,pond,offspring,B3_023,60
201604,201602BR126,NA,broodstock,father,B3_023,60
201701,G1T1701_156_001_H6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_H4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_G8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_E11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_C9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_B6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_A2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_A12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_G3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_G11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_F4_P,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_E3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_E12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_D7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_D3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_D2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_C8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_C2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_B8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_B6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_B3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_B12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_B10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_A6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_G6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_G1_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_E2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_E1_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_D6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_005_C12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_G11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_F7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_E9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_D8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_D7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_D12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_B5_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_004_B4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_H6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_H1_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_G9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_G8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_F7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_F6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_E5_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_E10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_D3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_D12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_D11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_C12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_B9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_003_A7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_F7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_D8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_C12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_C10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_B12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_A9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_G11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_E3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_A8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_H3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_G2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_F11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_F10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_C9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_B11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_H5_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_G9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_G4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_G11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_F7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_F4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_E4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_E10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_D2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_D10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_C9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_C5_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_C10_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_B11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_A9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_H5_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_G3_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_F8_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_E12_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_B4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_B2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_A2_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_G1_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_F6_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_C9_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_C7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_C4_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_B11_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_A7_G,0,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_B7_G,0.64,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_H8_G,0.84,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_G6_G,0.87,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_G9_G,0.95,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_155_001_H10_G,0.96,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_F7_G,0.97,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_D8_G,1.07,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_B8_G,1.12,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_G2_G,1.14,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_B10_G,1.17,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_F1_G,1.17,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_E8_G,1.28,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_A7_G,1.29,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_D6_G,1.3,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_A1_G,1.32,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_D2_G,1.33,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_A11_G,1.34,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_BR_131_M,1.35,broodstock,mother,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_C10_G,1.36,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_A7_G,1.36,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_D7_G,1.4,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_F10_G,1.43,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_156_001_D6_G,1.44,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_A4_G,1.45,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_G1_G,1.53,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_C4_G,1.57,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_D10_G,1.57,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_C3_G,1.57,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_F9_G,1.61,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_H4_G,1.63,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_005_B9_G,1.64,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_001_C3_G,1.65,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_C8_G,1.69,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_A5_G,1.7,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_001_C6_G,1.79,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_A6_G,1.88,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_152_001_D6_G,1.88,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_150_002_A11_G,1.88,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_157_001_G1_G,1.91,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_003_H6_G,1.94,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_A4_G,2.06,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
201701,G1T1701_149_002_D12_G,2.09,pond,offspring,G1T1701_BR_131_M__G1T1701_BR_262_MP,61
