PrawnID,GAV,Age,Class,FamID,IntFamID
G1T1701_BR_048_P,2.16,broodstock,Mother,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_RD2_089_PL,7.51,Larval,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_RD2_056_PL,6.43,Larval,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_RD2_014_PL,4.13,Larval,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_156_001_D9_G,0.95,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_H9_G,ND,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_E7_G,ND,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_E1_G,2.27,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_C5_G,1.39,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_A9_G,0.95,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_155_001_A12_G,ND,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_005_F3_G,5.35,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_005_D2_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_004_D9_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_003_C6_G,3.09,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_002_H8_G,1.97,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_002_E1_G,2.4,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_001_H3_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_001_F7_G,2.76,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_001_B10_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_150_001_A3_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_005_G6_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_005_E11_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_005_D2_G,2.98,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_004_F9_G,ND,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_004_C3_G,ND,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_003_E12_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_003_D3_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_003_B10_G,1.84,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_003_A2_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_002_E3_G,2.48,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_002_E10_G,2.73,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_002_B1_G,2.87,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_002_A9_G,2.45,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_002_A8_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_001_H10_G,4.77,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_001_G4_G,0,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_001_F2_G,2.09,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_001_A6_G,2.38,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_149_001_A11_G,3.24,Pond,Offspring,G1T1701_BR_048_P__G1T1701_BR_002_P,12
G1T1701_BR_262_MP,3.03,broodstock,Father,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_BR_113_MP,3.29,broodstock,Mother,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_RD3_093_PL,7.49,Larval,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_RD3_069_PL,7.96,Larval,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_RD3_011_PL,7.43,Larval,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_155_001_H6_G,1.15,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_155_001_B5_G,ND,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_155_001_A6_G,1.72,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_152_001_H10_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_H11_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_G3_G,4.54,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_E11_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_D1_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_B8_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_005_B1_G,3.5,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_004_E6_G,3.11,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_003_H9_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_003_E9_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_002_G5_G,5.19,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_002_E7_G,1.95,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_002_D7_G,4.27,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_002_B8_G,2.62,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_150_002_A1_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_005_F4_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_004_E11_G,ND,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_004_D4_G,ND,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_004_D1_G,ND,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_G11_G,2.1,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_D9_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_D3_G,3.02,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_C8_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_C7_G,2.95,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_C3_G,6,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_002_C1_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_001_F9_G,0,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_001_F8_G,1.41,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_149_001_E6_G,2.45,Pond,Offspring,G1T1701_BR_113_MP__G1T1701_BR_262_MP,13
G1T1701_BR_445_MP,2.59,broodstock,Father,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_BR_095_MP,0,broodstock,Mother,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_RD3_081_PL,8.1,Larval,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_RD3_080_PL,7.14,Larval,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_RD3_060_PL,7.35,Larval,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_156_001_C1_G,1.83,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_005_E9_G,1.48,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_005_C11_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_003_H11_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_003_G6_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_003_D6_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_003_B12_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_150_001_D4_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_005_H7_G,2.49,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_005_D8_G,3.57,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_005_D6_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_005_B2_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_004_B7_G,ND,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_003_F8_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_149_002_F6_G,2.55,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_445_MP,14
G1T1701_BR_017_P,0,broodstock,Father,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_BR_054_P,3.61,broodstock,Mother,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_RD3_058_PL,8.07,Larval,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_RD3_054_PL,7.77,Larval,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_RD3_038_PL,7.19,Larval,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_150_005_B10_G,0,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_150_003_G5_G,0,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_005_G11_G,5.65,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_005_G10_G,5.09,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_003_F5_G,0,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_003_F2_G,4.35,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_002_F1_G,2.52,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_002_E8_G,2.54,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_002_A11_G,2.33,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_001_G2_G,3.41,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_149_001_B4_G,4.66,Pond,Offspring,G1T1701_BR_054_P__G1T1701_BR_017_P,15
G1T1701_BR_363_MP,4.49,broodstock,Father,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_BR_222_M,2.19,broodstock,Mother,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_RD2_084_PL,7.94,Larval,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_RD2_064_PL,8.04,Larval,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_RD2_060_PL,7.27,Larval,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_RD2_026_PL,8.23,Larval,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_RD2_001_PL,9.25,Larval,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_149_005_A10_G,0,Pond,Offspring,G1T1701_BR_222_M__G1T1701_BR_363_MP,16
G1T1701_BR_318_MP,2.23,broodstock,Father,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_BR_360_MP,0,broodstock,Mother,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_RD2_090_PL,7.04,Larval,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_RD2_054_PL,7.77,Larval,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_161_001_G3_G,2.07,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_161_001_F3_G,2.05,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_161_001_A5_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_160_001_H8_G,1.41,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_157_001_C12_G,1.49,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_156_001_H5_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_156_001_B12_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_156_001_A11_G,1.39,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_155_001_G6_G,4.28,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_155_001_F1_G,0.95,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_155_001_E2_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_155_001_E10_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_155_001_D5_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_005_E10_G,3.48,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_005_D4_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_005_A4_G,1.64,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_004_E12_G,4.06,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_004_A1_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_G10_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_E7_G,6.18,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_E12_G,5.84,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_D9_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_D4_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_003_A5_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_G8_G,2.25,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_G2_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_F4_G,2.45,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_E12_G,5.96,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_A2_G,2.6,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_002_A12_G,4.12,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_001_H7_G,1.8,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_001_G8_G,1.46,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_001_E7_G,2.28,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_150_001_E4_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_005_G3_G,4.36,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_005_F8_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_005_E1_G,4.12,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_005_D3_G,4.36,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_G3_G,4.35,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_F12_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_E2_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_D6_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_D12_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_004_C11_G,ND,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_003_H11_G,3.84,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_003_G3_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_003_F6_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_002_H1_G,5.78,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_002_F10_G,0,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_001_D5_G,1.45,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_001_C10_G,1.99,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_149_001_B10_G,1.2,Pond,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,17
G1T1701_BR_189_MP,#VALUE!,broodstock,Father,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_BR_211_MP,#NUM!,broodstock,Mother,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_RD2_043_PL,9.05,Larval,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_RD2_021_PL,7.73,Larval,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_161_001_C9_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_161_001_C8_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_161_001_B2_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_160_001_E11_G,3.66,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_160_001_A9_G,1.38,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_157_001_H3_G,1.16,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_156_001_H9_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_156_001_F8_G,3.63,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_155_001_G10_G,2.73,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_155_001_F8_G,3.31,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_155_001_F7_G,ND,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_155_001_F6_G,2.65,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_004_H3_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_003_H7_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_003_D2_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_003_B6_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_002_F3_G,4.34,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_002_F2_G,2.75,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_002_D1_G,2.66,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_002_C8_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_001_B3_G,1.86,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_150_001_B1_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_149_005_H4_G,6.27,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_149_005_B12_G,0,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_149_004_H10_G,ND,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_149_004_F5_G,ND,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_149_002_E1_G,4.61,Pond,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,18
G1T1701_BR_189_MP,#VALUE!,broodstock,Father,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_BR_171_M,0,broodstock,Mother,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_RD2_040_PL,7.33,Larval,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_RD2_029_PL,7.81,Larval,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_RD2_019_PL,7.54,Larval,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_156_001_E1_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_156_001_C10_G,3.74,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_004_E7_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_003_F12_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_003_C8_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_003_C10_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_003_B10_G,3.66,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_002_C6_G,2.53,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_001_G9_G,0,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_001_G1_G,2.16,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_001_F10_G,1.19,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_150_001_A2_G,5.47,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_149_005_E10_G,1.58,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_149_005_C11_G,5.34,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_149_003_B9_G,1.21,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_149_002_C6_G,5.71,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_149_001_E11_G,5.04,Pond,Offspring,G1T1701_BR_171_M__G1T1701_BR_189_MP,19
G1T1701_BR_033_P,0.75,broodstock,Father,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_BR_064_P,0.5,broodstock,Mother,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_RD3_092_PL,7.66,Larval,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_RD3_029_PL,8.29,Larval,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_152_001_C3_G,1.08,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_152_001_B9_G,1.62,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_150_004_H9_G,3.06,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_150_003_D5_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_149_005_E6_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_149_004_B10_G,ND,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_149_004_A11_G,ND,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_149_003_G8_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_149_002_E4_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_033_P,20
G1T1701_BR_005_P,0,broodstock,Father,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_BR_053_GP,1.78,broodstock,Mother,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_RD3_023_PL,6.58,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_RD2_022_PL,8.88,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
